ticket_id,date,customer_id,product,description,status,true_criticality,true_category
24007,2025-03-14 16:21:56,6a74d92d-c91f-4f2a-b09b-31eabdab3bcd,Investment Dashboard,Payment failed but money was deducted from my account,New,High,Transaction Error
655113,2025-03-25 23:19:56,03530905-6eff-4e5f-bdc4-647dbc7bf07e,Account Management System,Incorrect interest calculation on my savings account,New,Medium,Data Discrepancy
4747,2025-03-23 14:15:56,913e6bba-26eb-46a3-99d0-87b3b767f5fa,Investment Dashboard,Cannot upload documents for loan application,New,High,App Performance
751668,2025-03-08 05:49:56,5cb5a042-7a52-41dc-95bb-eae824a65c3e,Mobile Banking App,Cannot upload documents for loan application,New,Medium,App Performance
829062,2025-03-18 18:11:56,3f724a15-c1d0-4224-95e9-b921cf4426d2,Investment Dashboard,Biometric login not working on my device. Guy hope floor college finally draw.,New,Medium,Login Failure
928884,2025-03-03 11:51:56,d21762a2-904a-43c3-9187-c485e73a8bf5,Loan Application System,Cannot upload documents for loan application,New,Medium,App Performance
462584,2025-03-22 23:56:56,58e7bc94-f85f-4247-856a-40acba7d6af2,Web Portal,Received suspicious email claiming to be from the bank. Significant glass factor agency by image.,New,Medium,Security Concern
596287,2025-03-25 06:34:56,406cb956-97e8-4ad8-941f-e2948ae4ebe0,Investment Dashboard,Two-factor authentication not sending verification code. Attack level knowledge station.,New,Low,Login Failure
96667,2025-03-10 13:00:56,9cd78f26-788e-4071-85cf-a374a217c9bc,Mobile Banking App,Balance shown in app doesn't match my actual account balance,New,Low,Data Discrepancy
415564,2025-03-04 08:36:56,b4d0210b-5c55-41aa-8a4c-9f1664adaac4,Credit Card Portal,Unable to log in to credit card portal with correct credentials,New,Low,Login Failure
723891,2025-03-03 22:27:56,fc7ab694-041c-4204-9b64-9ec4a5376c12,Web Portal,Incorrect interest calculation on my savings account. Create quite television make common once behind.,New,Medium,Data Discrepancy
811934,2025-03-01 16:58:56,5f2c663e-72d8-42bf-9493-10786454920e,Account Management System,Would like an option to categorize transactions automatically,New,Low,Feature Request
170508,2025-03-22 08:17:56,73abc964-c864-44fd-bfce-c02d1efa9fa9,Bill Payment Service,Authentication fails every time I try to access my account. Quite past case show call.,New,Medium,Login Failure
746960,2025-03-12 13:46:56,32a9c485-4259-462b-99c2-a93497f57a69,Credit Card Portal,Need dark mode for the mobile app,New,Medium,Feature Request
883024,2025-03-02 06:56:56,87ddcbef-5cab-41e1-836c-53d9990662fd,ATM Services,Charts and graphs not displaying correctly in investment dashboard,New,Medium,App Performance
79156,2025-03-02 22:58:56,8bd1ab3a-cdc9-4c19-b1b2-3d703f6dc03b,Account Management System,Extremely slow loading times for all screens. Old final head else collection song agent such.,New,Medium,App Performance
734746,2025-03-22 14:05:56,38daeb57-2c44-418f-b8ee-6941263240cf,Loan Application System,Suggestion to add spending analytics feature,New,Medium,Feature Request
26933,2025-03-01 03:15:56,7247102e-3430-4a6a-9bb5-4ab3d68586cc,Investment Dashboard,Suggestion to add spending analytics feature,New,High,Feature Request
507952,2025-02-25 19:43:56,b1e4235a-afea-4070-9021-ba72fbe5e130,ATM Services,App crashes when trying to view transaction history,In Progress,Low,App Performance
902025,2025-03-14 01:20:56,84b26a9c-b414-4b5a-9140-aae0481b8712,Mobile Banking App,Payment failed but money was deducted from my account,New,High,Transaction Error
71940,2025-03-07 04:59:56,3afe8332-6578-4fc5-9814-645cc10b7452,ATM Services,Getting 'Invalid username or password' despite using correct details,New,Medium,Login Failure
557730,2025-03-15 12:42:56,95cee21d-e79f-4cea-8747-f6e10111b471,Investment Dashboard,Recent transactions not showing up in activity feed,New,High,Data Discrepancy
722301,2025-03-16 16:09:56,b5b32c9c-b0b0-4bee-b7b1-633340d24a45,Account Management System,Statement shows transactions I didn't make. Develop likely more fast field especially blood.,New,Medium,Data Discrepancy
739092,2025-03-11 11:12:56,d3cef333-f72a-4c6c-8b68-8ed7f5c884ee,Account Management System,Need dark mode for the mobile app,In Progress,Low,Feature Request
292151,2025-03-06 23:00:56,b7a0b450-da6c-4f08-9826-cb39ead3c860,Web Portal,Would like to receive push notifications for large transactions,New,Medium,Feature Request
739758,2025-03-24 16:56:56,a1b4abe8-46b8-40ca-b506-4b4e3d27b67f,Credit Card Portal,Two-factor authentication not sending verification code. Responsibility something recent.,Resolved,Medium,Login Failure
783290,2025-03-09 23:27:56,6a55b31d-df62-4d40-9c5b-3de1f5416b78,Mobile Banking App,Cannot upload documents for loan application,New,Low,App Performance
471470,2025-02-27 04:01:56,adfe1753-2af2-496b-a74d-d6c93eb55b45,Account Management System,Two-factor authentication not sending verification code,New,Low,Login Failure
918350,2025-03-23 13:17:56,0272bf24-f6d9-4f5d-a0ff-079834ad6cfd,Web Portal,Charts and graphs not displaying correctly in investment dashboard,New,High,App Performance
692583,2025-03-10 01:23:56,d406b297-a055-4aa1-b1c8-92a26df09da8,Credit Card Portal,Would like an option to categorize transactions automatically,New,Medium,Feature Request
183510,2025-02-27 14:19:56,31ee8b38-bebf-48fb-95c4-957df0884fcd,Bill Payment Service,Request for biometric authentication for web portal,In Progress,High,Feature Request
577847,2025-03-10 08:04:56,39d9a9b0-6219-4646-a075-492ce55ef82e,Bill Payment Service,Extremely slow loading times for all screens,New,Medium,App Performance
782625,2025-03-11 00:16:56,d7570f0a-e1c1-4bfd-92ab-f7fdad0d4b7a,Bill Payment Service,Statement shows transactions I didn't make,New,High,Data Discrepancy
370081,2025-03-23 03:13:56,dc17e0d3-499f-4fc1-b63c-f2cadb4f7345,Bill Payment Service,Request for biometric authentication for web portal,New,Medium,Feature Request
861858,2025-02-25 20:40:56,0d771f09-5157-40b0-9246-84991f8aff0e,Mobile Banking App,Unable to view my account balance and transactions. Hour statement national everyone.,In Progress,Medium,Account Access
498867,2025-03-22 06:15:56,b577f9de-7148-4d32-a5b6-6f7f499f6a65,Mobile Banking App,Cannot upload documents for loan application,New,Low,App Performance
202211,2025-03-23 17:49:56,212ebd78-138c-4096-99c6-4301d9d7e074,Web Portal,Transfer to external account stuck in 'processing' for 2 days,New,Medium,Transaction Error
816751,2025-03-02 23:26:56,baf6b2a0-4f74-4edf-a95b-71a1f4e9df8e,ATM Services,Two-factor authentication not sending verification code,New,High,Login Failure
576791,2025-03-09 06:23:56,5128ffc4-cb35-411e-b13f-2872f3f2d247,Credit Card Portal,Account locked after multiple login attempts. Cold wear wish in degree PM.,New,High,Account Access
172107,2025-03-21 11:48:56,aa36c8c6-fc77-4fff-bbd5-814d70e4d37d,Web Portal,Concerned about the security of my banking data,In Progress,Medium,Security Concern
494884,2025-02-27 06:22:56,445fd7f2-fe42-499f-91d3-22057eb365ff,Investment Dashboard,Would like to receive push notifications for large transactions. Suddenly personal simple machine front only bag.,New,Low,Feature Request
758504,2025-03-19 13:34:56,83001314-5855-4075-a33b-a50706e7d028,Bill Payment Service,Would like an option to categorize transactions automatically,In Progress,Low,Feature Request
812525,2025-03-12 01:11:56,303536a0-978b-4fa2-a0c3-0b5663ce07ad,Bill Payment Service,Request for biometric authentication for web portal. Identify property religious best food reflect.,New,Low,Feature Request
467451,2025-03-14 15:33:56,c0628061-d7d4-4d40-8734-34a4784fed54,Investment Dashboard,Need dark mode for the mobile app,In Progress,Low,Feature Request
746354,2025-03-19 14:34:56,9d6bb755-b8b3-4466-adfa-5bf3792afd1a,Web Portal,Getting 'Your account has been temporarily suspended' message,New,Medium,Account Access
712884,2025-03-11 20:23:56,75f5f527-57c6-4ddb-aef8-df87852e7706,Web Portal,International transfer showing incorrect exchange rate,New,High,Transaction Error
881669,2025-03-22 12:13:56,8a4b6749-a204-4689-b46e-405d668267a0,Mobile Banking App,App crashes when trying to view transaction history,New,Low,App Performance
599568,2025-03-02 00:17:56,85916e09-e912-413b-989d-d7d00bb56bba,Credit Card Portal,Concerned about the security of my banking data,New,Low,Security Concern
635555,2025-03-25 12:02:56,b4ec920d-a91e-4c19-8769-9cd2a15e7ce0,Credit Card Portal,Received suspicious email claiming to be from the bank,In Progress,Low,Security Concern
224768,2025-03-11 18:34:56,d5b29ce7-5480-43ce-94ef-357db7c34725,Account Management System,Two-factor authentication not sending verification code,New,Low,Login Failure
871015,2025-03-02 14:34:56,6660b236-4edd-4b87-8d50-d223e8b5db3d,Loan Application System,Session keeps timing out too quickly while using the service,New,High,Account Access
442238,2025-03-13 15:19:56,876cf840-1cdd-4e63-aeda-69cc6403e6a5,Account Management System,Biometric login not working on my device,New,Medium,Login Failure
673123,2025-03-21 12:30:56,1c127021-8eaf-4b1a-8024-76f5b4485d19,Investment Dashboard,Concerned about the security of my banking data,New,Low,Security Concern
79507,2025-03-13 06:38:56,ac06dd7c-dffb-48f1-abe6-74bfa17528fc,Web Portal,Unable to view my account balance and transactions. Political test drug subject happen.,New,Low,Account Access
148417,2025-03-26 06:58:56,e72b0bd8-8837-4b2f-a753-46cbdb1a83c1,Credit Card Portal,Charts and graphs not displaying correctly in investment dashboard,New,High,App Performance
133525,2025-03-13 02:28:56,7940014a-eebb-4091-9988-6be894c5aefd,Loan Application System,Credit score displayed is different from what other services show,New,High,Data Discrepancy
202217,2025-03-22 07:13:56,87e8f7c7-c4c1-4976-a3b1-769a59dc8362,Account Management System,Biometric login not working on my device,New,Medium,Login Failure
194423,2025-03-09 23:04:56,37bddfac-80ef-48fe-8923-dec976883e38,Mobile Banking App,Not receiving security alerts for login attempts,New,Medium,Security Concern
152700,2025-03-25 05:51:56,667c2fe9-d954-4062-b6a4-b67ae04892cb,Bill Payment Service,Credit score displayed is different from what other services show,New,High,Data Discrepancy
83068,2025-03-17 03:45:56,a7e28d2c-28ce-4836-a2d6-4e50869ebbfb,Loan Application System,Scheduled payment not executed on time,New,Medium,Transaction Error
992280,2025-03-14 20:38:56,dc5ff9ed-febd-4ac8-9995-9ed513f01436,Mobile Banking App,Noticed login attempt from unknown location,New,Medium,Security Concern
367617,2025-03-06 18:52:56,7422809a-134d-453f-a633-6c7f522541b9,Account Management System,Would like to receive push notifications for large transactions. Suggest father politics east.,New,Low,Feature Request
251515,2025-02-24 22:26:56,6a78213f-9228-4b1f-8bdb-90e0c83bbef2,Credit Card Portal,Need to report potential phishing attempt targeting bank customers,New,Low,Security Concern
249815,2025-03-05 02:22:56,414e6343-23eb-4998-b160-2b75539eec53,Web Portal,Account locked after multiple login attempts,New,Medium,Account Access
28646,2025-03-09 10:57:56,23212485-2cd7-445c-81e9-190672844ce5,Credit Card Portal,Scheduled payment not executed on time,New,High,Transaction Error
921406,2025-03-14 03:57:56,d8e5ce88-c3e9-4103-8a09-43d656d70c5e,ATM Services,Would like an option to categorize transactions automatically,In Progress,Medium,Feature Request
84332,2025-03-04 19:48:56,a93982be-3033-4574-8df5-e4d3f36c7749,Credit Card Portal,Received suspicious email claiming to be from the bank. Close audience rich national to result become set.,New,Medium,Security Concern
843498,2025-03-01 19:27:56,c53bcfea-8d53-49ad-be18-573042cddafc,Web Portal,Incorrect interest calculation on my savings account. Hard hour maintain professor economic.,Resolved,Medium,Data Discrepancy
271145,2025-03-15 20:46:56,2f0bc30d-845f-461e-a824-d75c345863e7,Mobile Banking App,Transfer to external account stuck in 'processing' for 2 days,In Progress,High,Transaction Error
937254,2025-03-01 20:11:56,bb890783-c800-46ec-9267-df0ef9ead06d,Bill Payment Service,Getting 'Your account has been temporarily suspended' message. Center doctor wide property hospital pay billion.,New,Low,Account Access
552159,2025-03-19 10:23:56,0c443c42-d9b1-4bb9-8267-dd70c9eb4ade,Loan Application System,Received suspicious email claiming to be from the bank,In Progress,Low,Security Concern
128263,2025-02-25 07:09:56,485c596d-87bb-4f73-bafb-0d415d2611c4,Credit Card Portal,International transfer showing incorrect exchange rate,New,Medium,Transaction Error
937312,2025-02-26 09:19:56,9e306b2b-b385-4f2a-9a10-5cfd0e938749,ATM Services,Cannot reset password through the forgot password option,New,High,Account Access
334681,2025-03-24 15:59:56,141e80c6-2425-4bcb-9ebf-dd33102d33d4,Mobile Banking App,Recent transactions not showing up in activity feed. Win environment although energy practice check must course.,New,Medium,Data Discrepancy
909451,2025-03-15 16:02:56,3b16d55c-6b85-4f9f-befb-0e87bcd2d9ab,Bill Payment Service,Received suspicious email claiming to be from the bank,New,Medium,Security Concern
314687,2025-03-26 14:04:56,292cecec-85b9-4f6f-8d43-bde11b7ce4ac,ATM Services,Unable to view my account balance and transactions. Mrs commercial third fear cost.,In Progress,Medium,Account Access
731551,2025-03-08 13:05:56,6c1ec306-845c-4646-b01d-28b5fe61e096,ATM Services,Duplicate transaction showing in my account history,New,Low,Transaction Error
388209,2025-03-15 16:31:56,b920ffa7-f997-488e-bb03-ec70004b1eab,Account Management System,Would like an option to categorize transactions automatically,New,Medium,Feature Request
90638,2025-03-13 03:01:56,8c2a4d9b-d8fd-48c0-a35b-40f38a495dae,Credit Card Portal,Cannot reset password through the forgot password option,New,Low,Account Access
267223,2025-03-26 08:53:56,03266001-b4c6-496b-8a11-815da47416e4,Investment Dashboard,App freezes during fund transfers,New,Medium,App Performance
191059,2025-03-06 01:12:56,6bd20915-df0a-4db3-a4b2-40d3a707fe2d,Mobile Banking App,Request for biometric authentication for web portal,In Progress,Low,Feature Request
395564,2025-03-12 09:53:56,e855a931-4618-472e-b915-b471fc547560,Bill Payment Service,Would like to receive push notifications for large transactions,Resolved,Low,Feature Request
256594,2025-02-28 07:43:56,d61625b1-8dff-4837-a6d7-13a774323e22,Bill Payment Service,App crashes when trying to view transaction history,New,Medium,App Performance
242986,2025-03-22 16:41:56,ec83be44-1e83-456c-983d-90431dd302bc,Web Portal,Account locked after multiple login attempts. Agency during opportunity figure region.,New,Medium,Account Access
879498,2025-03-03 23:04:56,fab30edf-837e-4e1a-90f8-0654f901f8fc,Account Management System,Statement shows transactions I didn't make,New,High,Data Discrepancy
624018,2025-03-09 20:28:56,befc7ba8-fbfe-456f-af82-b00b85b72cbc,Account Management System,App freezes during fund transfers,New,Medium,App Performance
876495,2025-03-06 10:13:56,1b7acfa6-7aa2-4bf8-8f55-6e793dfa3a34,Web Portal,Need dark mode for the mobile app. Too accept money million history.,New,Low,Feature Request
868149,2025-03-16 04:17:56,c31ecd40-57b2-4b83-a6dc-a4fadc60c84f,Credit Card Portal,International transfer showing incorrect exchange rate. Anyone of firm yes rule.,New,Medium,Transaction Error
951260,2025-03-16 11:31:56,b45c6af2-2bd5-48c0-812c-332905349182,ATM Services,Statement shows transactions I didn't make,In Progress,Medium,Data Discrepancy
225794,2025-03-08 10:13:56,2edc5785-7b1a-4bd9-9d7b-5dc67e4e29be,Credit Card Portal,App freezes during fund transfers,New,High,App Performance
225876,2025-03-02 01:13:56,9a4946fb-0b77-4196-8e14-d29c79b230b9,Investment Dashboard,Cannot reset password through the forgot password option,New,Low,Account Access
774564,2025-03-11 03:11:56,bfb8ade0-0028-48f9-90b5-1fbc440795dd,Credit Card Portal,Scheduled payment not executed on time. Purpose own degree someone recently present.,New,Low,Transaction Error
168320,2025-03-16 08:34:56,688ee357-bc09-4f61-b902-8bf10d6020cd,Credit Card Portal,Authentication fails every time I try to access my account,In Progress,Medium,Login Failure
867137,2025-03-12 23:05:56,58851c5e-732a-48eb-bee3-3014c12a05ce,Loan Application System,Need to report potential phishing attempt targeting bank customers,New,Low,Security Concern
783778,2025-03-15 14:50:56,2d06d16b-42b2-4379-8171-b92fa2821a8f,Bill Payment Service,Two-factor authentication not sending verification code. Rich interesting want moment most.,Resolved,Medium,Login Failure
191443,2025-03-16 21:02:56,d7c82084-beb1-4e0e-8970-52f344d9d93b,ATM Services,Account locked after multiple login attempts,In Progress,High,Account Access
344864,2025-03-03 06:21:56,4d88d4f5-56b8-4255-8b77-e2ef913b7ed3,Web Portal,Suggestion to add spending analytics feature,New,Medium,Feature Request
765947,2025-03-01 09:54:56,a2c1317c-032d-4d18-9582-a9b707466cf6,Credit Card Portal,Cannot reset password through the forgot password option. Avoid rest society work describe role world.,New,Low,Account Access
318380,2025-03-22 17:47:56,7a8c97bc-e1c7-4aae-8f1e-8dd34ffb24be,Web Portal,International transfer showing incorrect exchange rate,Resolved,Medium,Transaction Error
497299,2025-03-26 07:32:56,5aba4320-28c0-4491-8e67-1c7fca080268,Web Portal,Scheduled payment not executed on time,New,Low,Transaction Error
686997,2025-03-21 22:16:56,4d997646-9fd8-457f-ba8d-939e2a8fe9f5,Bill Payment Service,Need to report potential phishing attempt targeting bank customers,New,Medium,Security Concern
904935,2025-03-10 15:32:56,109ea479-42d0-4413-a3ec-55c6e012e997,Investment Dashboard,Received suspicious email claiming to be from the bank. Deal statement once suggest.,New,Medium,Security Concern
395523,2025-03-01 05:53:56,766f71ae-8a61-4cb3-b7e9-1b2a83d8d5a3,ATM Services,Biometric login not working on my device,In Progress,High,Login Failure
593922,2025-03-08 20:21:56,f0f9a2e5-4abb-4ddc-844e-098dfb78d861,Mobile Banking App,Unable to view my account balance and transactions. Imagine indeed goal case.,In Progress,Low,Account Access
942920,2025-02-26 21:52:56,4bfff464-f19b-4175-a30b-e83afaa7ec3b,Investment Dashboard,Unable to view my account balance and transactions. Kitchen bar live later.,New,High,Account Access
16198,2025-03-16 21:46:56,cf08c0e3-b337-4149-9010-8e5e1bf49a7c,Loan Application System,Statement shows transactions I didn't make. Pass through item.,New,High,Data Discrepancy
217025,2025-03-19 12:06:56,b336afd2-b997-49e4-9173-e76680dfc8ca,Web Portal,Unable to view my account balance and transactions,New,High,Account Access
539315,2025-03-15 09:54:56,ee484b33-19a4-4933-97f5-f5078b41f697,Credit Card Portal,Getting 'Invalid username or password' despite using correct details,New,Medium,Login Failure
147494,2025-03-03 06:25:56,34830176-110d-44a9-bc83-8a7ad2006795,Account Management System,Two-factor authentication not sending verification code. Health anything thousand itself interest budget.,In Progress,Medium,Login Failure
140852,2025-03-12 16:43:56,1e3ce8bf-fa55-4c70-a637-49963d0efce8,Investment Dashboard,Charts and graphs not displaying correctly in investment dashboard,New,Medium,App Performance
193567,2025-03-12 04:18:56,b05e84d4-89ac-4065-8d71-51a739d9f99b,Mobile Banking App,Unable to view my account balance and transactions,New,Low,Account Access
117089,2025-02-28 20:52:56,f2cbf374-2eba-4fa1-9ff1-318945f8b1ba,Loan Application System,Biometric login not working on my device. North thousand against organization.,In Progress,Medium,Login Failure
763725,2025-03-19 14:04:56,bfe1f8f3-c4f8-4152-9546-d8e296843742,Mobile Banking App,Authentication fails every time I try to access my account,New,Medium,Login Failure
22794,2025-03-13 13:07:56,3f9b5f91-71e0-4554-909c-be64beac75c6,Investment Dashboard,Transfer to external account stuck in 'processing' for 2 days,New,Medium,Transaction Error
182788,2025-03-08 03:25:56,5fb1e469-d651-4f0a-b07b-4ec9c68263b5,Mobile Banking App,Biometric login not working on my device,New,High,Login Failure
245121,2025-03-08 14:39:56,c249d727-5645-4371-b969-a48b429dc102,Web Portal,Two-factor authentication not sending verification code. Character nature fast design follow management.,New,Low,Login Failure
27686,2025-03-16 13:14:56,94b6b180-b968-49eb-990c-d98ee8770a5c,Bill Payment Service,Getting 'Your account has been temporarily suspended' message,New,Medium,Account Access
406774,2025-03-04 00:44:56,2b9c8326-9e62-4d58-9a74-3291f42f3e90,Credit Card Portal,Charts and graphs not displaying correctly in investment dashboard. Official party around sister likely left.,New,Medium,App Performance
38804,2025-03-22 01:32:56,55a41fb6-1565-421f-89c4-e057c17a6c48,Bill Payment Service,Would like to receive push notifications for large transactions. Imagine hard detail whether public.,New,High,Feature Request
814730,2025-03-06 02:13:56,db13673a-85d6-46c8-ac27-5cc5ed6ee972,Web Portal,Extremely slow loading times for all screens,New,Medium,App Performance
697994,2025-03-19 11:43:56,d6bb4b34-eda7-462d-8852-25d97d0e72d8,Loan Application System,Unable to log in to loan application system with correct credentials,New,High,Login Failure
818681,2025-03-21 09:34:56,24ffd027-0d0b-43d6-9e63-7b33eef72f34,Investment Dashboard,Account locked after multiple login attempts. Family can animal perhaps.,New,Medium,Account Access
947514,2025-03-09 04:25:56,4191e3a1-6104-4c14-b127-016ab85a0a58,Investment Dashboard,Extremely slow loading times for all screens,New,Medium,App Performance
898032,2025-02-25 04:43:56,ca479472-7b2d-4c58-a3a1-b36df8fe7acc,Web Portal,Getting 'Invalid username or password' despite using correct details,New,Medium,Login Failure
382879,2025-03-05 08:33:56,36616b1e-cb94-4303-acb8-0880357fec77,Credit Card Portal,Biometric login not working on my device. Hold rich score specific main.,New,High,Login Failure
266266,2025-03-24 07:19:56,31d5f1b6-f4ef-4cec-8307-60b8abf1a525,Bill Payment Service,Unable to view my account balance and transactions,New,Low,Account Access
800157,2025-03-03 11:15:56,745496d7-adfb-4402-b2c6-429e9b55ab60,Web Portal,Need to report potential phishing attempt targeting bank customers,In Progress,High,Security Concern
199933,2025-03-17 07:13:56,1e4a7dd4-ad7a-49e5-ba91-c0faf1965c3f,Loan Application System,Unable to view my account balance and transactions,Resolved,Low,Account Access
851596,2025-02-27 10:11:56,5a06654c-bf06-47fa-9c03-0d39b595d6be,Bill Payment Service,Not receiving security alerts for login attempts,New,Medium,Security Concern
952285,2025-03-12 23:59:56,ca2ffe23-8fd4-4e49-b965-c3b1b4755f3e,Loan Application System,Scheduled payment not executed on time,New,Medium,Transaction Error
607612,2025-03-01 14:29:56,f00983bb-6112-40ba-95f9-157d8bbd3cc4,ATM Services,Getting 'Invalid username or password' despite using correct details,Resolved,Low,Login Failure
976150,2025-03-09 08:30:56,89a920c9-a6cc-4cf8-bd25-d5ccc503bff9,Credit Card Portal,Payment failed but money was deducted from my account,New,High,Transaction Error
468829,2025-03-10 06:03:56,fda0454c-1181-4708-97a5-25ede91df179,Account Management System,Authentication fails every time I try to access my account. Position week development more soldier hundred attention information.,New,High,Login Failure
741066,2025-03-14 01:41:56,9d9d919a-2fc0-44b2-a3ba-f1e1f6501c79,Investment Dashboard,Would like to receive push notifications for large transactions,New,High,Feature Request
535674,2025-03-05 14:16:56,d0ac3451-5687-4d33-a4bb-e981ccbbf26c,Mobile Banking App,International transfer showing incorrect exchange rate. Push responsibility result none number security shake.,New,High,Transaction Error
64159,2025-02-24 17:57:56,20b20c70-d166-479e-afb2-fddab2f96b9f,Mobile Banking App,Extremely slow loading times for all screens,New,High,App Performance
289312,2025-03-17 16:43:56,0bb21a32-0800-477c-89ad-d53451a7af83,ATM Services,Cannot reset password through the forgot password option. His air man star go line leader.,In Progress,Low,Account Access
894355,2025-03-22 11:06:56,3198f171-1741-4b5c-9f12-9bc497e0c702,Account Management System,Noticed login attempt from unknown location. Out manager shoulder.,New,High,Security Concern
864235,2025-03-12 01:17:56,7e76780c-5a0f-4ab5-8405-e73a3ddb800c,Web Portal,Statement shows transactions I didn't make. Office door believe.,In Progress,Medium,Data Discrepancy
223463,2025-03-04 09:18:56,19792f63-2310-44db-ab3c-5fe47121e6e4,Investment Dashboard,Scheduled payment not executed on time,New,High,Transaction Error
838228,2025-03-25 03:00:56,52ffc76a-3cb9-48c6-b61f-be9bcf947e8e,Loan Application System,Getting 'Invalid username or password' despite using correct details. Provide population rather billion majority.,New,Low,Login Failure
282088,2025-03-12 12:26:56,7323572d-74a7-4a38-90a6-583bc6e18559,Account Management System,App crashes when trying to view transaction history,In Progress,Medium,App Performance
799367,2025-03-23 10:34:56,2c87aa38-75df-4a94-a5e5-4f00d04ed51b,Loan Application System,Request for biometric authentication for web portal,New,Low,Feature Request
208501,2025-03-15 20:41:56,d4bba90d-8661-4471-aaad-b991df8e59e3,Account Management System,Extremely slow loading times for all screens,In Progress,Medium,App Performance
502980,2025-03-23 22:23:56,4175436e-9ef2-426b-9d70-adbdaf9f19ee,Loan Application System,Suggestion to add spending analytics feature,In Progress,Low,Feature Request
755321,2025-02-26 23:13:56,86ebea8d-9a1a-421d-9c2f-488b89c716ad,ATM Services,Need dark mode for the mobile app,New,High,Feature Request
318279,2025-03-27 02:39:56,f05c390c-e464-40ab-8340-0387b1a3377e,Mobile Banking App,Extremely slow loading times for all screens,New,Medium,App Performance
799301,2025-03-17 19:10:56,ed513017-fd1a-485f-b323-2f2758915a5e,Investment Dashboard,Received suspicious email claiming to be from the bank. Clearly read story Republican truth experience.,New,High,Security Concern
507419,2025-03-25 17:40:56,23982f15-3d63-4c14-957f-a28ebe3d0967,Web Portal,Not receiving security alerts for login attempts. Class difficult after organization always.,Resolved,Medium,Security Concern
674272,2025-02-24 16:37:56,896c8bac-e5a9-4c87-8736-545511d786ca,Investment Dashboard,Would like to receive push notifications for large transactions,In Progress,High,Feature Request
5856,2025-02-27 13:05:56,477b4424-ee6d-4748-89fb-bb6d85603a03,ATM Services,Need dark mode for the mobile app. Indeed record information question science.,New,High,Feature Request
695436,2025-03-19 11:51:56,6a9212e3-dee1-4a60-a49f-f891f5dd9bb0,Mobile Banking App,Payment failed but money was deducted from my account,New,High,Transaction Error
269487,2025-03-26 19:03:56,81cad751-6ccf-49b7-adb0-557f53d3e809,ATM Services,Authentication fails every time I try to access my account,Resolved,Low,Login Failure
253956,2025-03-13 13:54:56,acca8fd0-18e0-4a68-8a0f-42b28f7ef52f,Bill Payment Service,Would like an option to categorize transactions automatically,New,Low,Feature Request
719629,2025-03-19 17:18:56,9dd8ee48-f7f7-4737-9ff7-133281669f44,Credit Card Portal,Credit score displayed is different from what other services show. About free sort follow lay.,New,Low,Data Discrepancy
487302,2025-03-09 17:06:56,1756d6c7-c3b8-4e04-9c1d-400add941fbf,Web Portal,Duplicate transaction showing in my account history,New,Low,Transaction Error
